	highly_variable
ENSG00000132017	False
ENSG00000132024	False
ENSG00000132026	False
ENSG00000132031	False
ENSG00000132109	False
ENSG00000132122	False
ENSG00000132128	True
ENSG00000132141	False
ENSG00000132153	False
ENSG00000132155	False
ENSG00000132164	True
ENSG00000132170	True
ENSG00000132182	True
ENSG00000132185	False
ENSG00000132196	False
ENSG00000132199	True
ENSG00000132205	False
ENSG00000132207	False
ENSG00000132254	False
ENSG00000132256	True
ENSG00000132259	False
ENSG00000132274	True
ENSG00000132275	False
ENSG00000132286	False
ENSG00000132294	False
ENSG00000132297	True
ENSG00000132300	False
ENSG00000132305	False
ENSG00000132313	False
ENSG00000132321	True
ENSG00000132323	False
ENSG00000132326	False
ENSG00000132329	True
ENSG00000132330	False
ENSG00000132334	True
ENSG00000132341	False
ENSG00000132356	False
ENSG00000132357	False
ENSG00000132359	True
ENSG00000132361	False
ENSG00000132376	False
ENSG00000132382	False
ENSG00000132383	False
ENSG00000132386	False
ENSG00000132388	False
ENSG00000132394	False
ENSG00000132405	False
ENSG00000132406	False
ENSG00000132423	False
ENSG00000132424	False
ENSG00000132429	True
ENSG00000132432	True
ENSG00000132434	False
ENSG00000132436	True
ENSG00000132437	False
ENSG00000132446	True
ENSG00000132463	False
ENSG00000132464	False
ENSG00000132465	False
ENSG00000132466	False
ENSG00000132467	False
ENSG00000132470	True
ENSG00000132471	False
ENSG00000132475	False
ENSG00000132478	False
ENSG00000132481	True
ENSG00000132485	False
ENSG00000132507	False
ENSG00000132510	False
ENSG00000132514	True
ENSG00000132517	False
ENSG00000132518	False
ENSG00000132522	False
ENSG00000132530	True
ENSG00000132535	True
ENSG00000132541	False
ENSG00000132549	False
ENSG00000132554	False
ENSG00000132561	True
ENSG00000132563	False
ENSG00000132570	False
ENSG00000132581	False
ENSG00000132589	False
ENSG00000132591	False
ENSG00000132600	False
ENSG00000132603	False
ENSG00000132604	False
ENSG00000132612	False
ENSG00000132613	True
ENSG00000132622	False
ENSG00000132623	False
ENSG00000132631	True
ENSG00000132635	False
ENSG00000132639	True
ENSG00000132640	False
ENSG00000132646	False
ENSG00000132661	False
ENSG00000132664	False
ENSG00000132669	True
ENSG00000132670	False
ENSG00000132671	False
ENSG00000132676	False
ENSG00000132677	False
ENSG00000132680	False
ENSG00000132681	True
ENSG00000132688	True
ENSG00000132692	False
ENSG00000132693	True
ENSG00000132694	False
ENSG00000132698	True
ENSG00000132702	False
ENSG00000132703	True
ENSG00000132704	False
ENSG00000132716	False
ENSG00000132718	False
ENSG00000132740	False
ENSG00000132744	False
ENSG00000132746	True
ENSG00000132749	True
ENSG00000132763	False
ENSG00000132768	False
ENSG00000132773	False
ENSG00000132780	False
ENSG00000132781	False
ENSG00000132792	False
ENSG00000132793	True
ENSG00000132801	False
ENSG00000132819	False
ENSG00000132821	True
ENSG00000132823	False
ENSG00000132824	False
ENSG00000132825	False
ENSG00000132837	False
ENSG00000132840	True
ENSG00000132842	False
ENSG00000132846	False
ENSG00000132849	True
ENSG00000132854	True
ENSG00000132855	False
ENSG00000132872	False
ENSG00000132874	True
ENSG00000132879	True
ENSG00000132881	False
ENSG00000132906	False
ENSG00000132911	True
ENSG00000132912	False
ENSG00000132915	False
ENSG00000132932	False
ENSG00000132938	False
ENSG00000132950	False
ENSG00000132952	False
ENSG00000132953	False
ENSG00000132958	False
ENSG00000132963	False
ENSG00000132964	False
ENSG00000132965	False
ENSG00000132970	True
ENSG00000132972	True
ENSG00000132975	False
ENSG00000133019	False
ENSG00000133020	False
ENSG00000133026	True
ENSG00000133027	False
ENSG00000133028	False
ENSG00000133030	True
ENSG00000133048	False
ENSG00000133055	True
ENSG00000133056	False
ENSG00000133059	False
ENSG00000133063	False
ENSG00000133065	False
ENSG00000133067	False
ENSG00000133069	False
ENSG00000133083	False
ENSG00000133101	True
ENSG00000133103	False
ENSG00000133104	True
ENSG00000133105	True
ENSG00000133106	True
ENSG00000133107	False
ENSG00000133110	True
ENSG00000133111	False
ENSG00000133112	False
ENSG00000133114	False
ENSG00000133115	False
ENSG00000133116	True
ENSG00000133119	False
ENSG00000133121	True
ENSG00000133124	False
ENSG00000133131	True
ENSG00000133134	True
ENSG00000133135	True
ENSG00000133138	False
ENSG00000133142	True
ENSG00000133169	True
ENSG00000133193	False
ENSG00000133195	False
ENSG00000133216	True
ENSG00000133226	False
ENSG00000133243	False
ENSG00000133246	False
ENSG00000133247	False
ENSG00000133250	False
ENSG00000133256	False
ENSG00000133265	False
ENSG00000133275	False
ENSG00000133302	False
ENSG00000133313	True
ENSG00000133315	True
ENSG00000133316	False
ENSG00000133317	False
ENSG00000133318	False
ENSG00000133321	True
ENSG00000133328	False
ENSG00000133392	False
ENSG00000133393	False
ENSG00000133398	False
ENSG00000133401	False
ENSG00000133422	False
ENSG00000133424	True
ENSG00000133433	True
ENSG00000133454	False
ENSG00000133460	True
ENSG00000133466	True
ENSG00000133475	False
ENSG00000133477	True
ENSG00000133488	True
ENSG00000133561	False
ENSG00000133574	False
ENSG00000133597	False
ENSG00000133606	False
ENSG00000133612	False
ENSG00000133619	True
ENSG00000133627	False
ENSG00000133636	False
ENSG00000133639	True
ENSG00000133640	False
ENSG00000133641	False
ENSG00000133657	False
ENSG00000133661	False
ENSG00000133665	False
ENSG00000133678	False
ENSG00000133687	False
ENSG00000133703	False
ENSG00000133704	False
ENSG00000133706	False
ENSG00000133710	True
ENSG00000133731	False
ENSG00000133739	True
ENSG00000133740	True
ENSG00000133742	False
ENSG00000133773	False
ENSG00000133789	True
ENSG00000133794	False
ENSG00000133800	False
ENSG00000133805	False
ENSG00000133812	False
ENSG00000133816	True
ENSG00000133818	True
ENSG00000133835	True
ENSG00000133858	False
ENSG00000133863	False
ENSG00000133872	False
ENSG00000133874	False
ENSG00000133878	False
ENSG00000133884	True
ENSG00000133895	False
ENSG00000133935	False
ENSG00000133937	True
ENSG00000133943	True
ENSG00000133958	False
ENSG00000133961	False
ENSG00000133962	False
ENSG00000133980	True
ENSG00000133983	False
ENSG00000133985	False
ENSG00000133997	False
ENSG00000134001	False
ENSG00000134007	False
ENSG00000134013	True
ENSG00000134014	False
ENSG00000134020	False
ENSG00000134028	False
ENSG00000134030	False
ENSG00000134042	False
ENSG00000134046	True
ENSG00000134049	False
ENSG00000134056	False
ENSG00000134057	False
ENSG00000134058	False
ENSG00000134061	False
ENSG00000134070	False
ENSG00000134072	True
ENSG00000134077	True
ENSG00000134086	True
ENSG00000134107	True
ENSG00000134108	False
ENSG00000134109	False
ENSG00000134115	True
ENSG00000134121	True
ENSG00000134138	True
ENSG00000134146	False
ENSG00000134152	False
ENSG00000134153	False
ENSG00000134160	True
ENSG00000134183	False
ENSG00000134184	True
ENSG00000134186	False
ENSG00000134193	False
ENSG00000134198	True
ENSG00000134200	False
ENSG00000134201	False
ENSG00000134202	True
ENSG00000134207	True
ENSG00000134215	True
ENSG00000134216	True
ENSG00000134222	True
ENSG00000134240	True
ENSG00000134242	False
ENSG00000134243	True
ENSG00000134245	False
ENSG00000134247	True
ENSG00000134248	False
ENSG00000134249	False
ENSG00000134250	True
ENSG00000134253	False
ENSG00000134255	False
ENSG00000134256	False
ENSG00000134258	False
ENSG00000134259	True
ENSG00000134262	False
ENSG00000134265	False
ENSG00000134278	True
ENSG00000134283	False
ENSG00000134285	True
ENSG00000134287	False
ENSG00000134291	False
ENSG00000134294	True
ENSG00000134308	False
ENSG00000134313	False
ENSG00000134317	False
ENSG00000134318	False
ENSG00000134321	False
ENSG00000134323	False
ENSG00000134324	True
ENSG00000134326	False
ENSG00000134330	True
ENSG00000134333	True
ENSG00000134339	True
ENSG00000134343	False
ENSG00000134352	True
ENSG00000134363	True
ENSG00000134365	False
ENSG00000134369	True
ENSG00000134371	False
ENSG00000134375	False
ENSG00000134376	False
ENSG00000134389	True
ENSG00000134398	True
ENSG00000134419	False
ENSG00000134438	True
ENSG00000134440	False
ENSG00000134443	False
ENSG00000134444	False
ENSG00000134452	False
ENSG00000134453	False
ENSG00000134460	False
ENSG00000134461	False
ENSG00000134463	True
ENSG00000134470	True
ENSG00000134480	False
ENSG00000134489	False
ENSG00000134490	False
ENSG00000134504	True
ENSG00000134508	True
ENSG00000134516	False
ENSG00000134531	True
ENSG00000134532	True
ENSG00000134533	False
ENSG00000134538	False
ENSG00000134539	False
ENSG00000134545	False
ENSG00000134548	False
ENSG00000134551	False
ENSG00000134569	True
ENSG00000134571	False
ENSG00000134574	True
ENSG00000134575	True
ENSG00000134588	True
ENSG00000134590	True
ENSG00000134594	False
ENSG00000134595	True
ENSG00000134597	False
ENSG00000134602	True
ENSG00000134627	False
ENSG00000134640	False
ENSG00000134644	False
ENSG00000134668	True
ENSG00000134684	False
ENSG00000134686	False
ENSG00000134690	False
ENSG00000134697	False
ENSG00000134698	False
ENSG00000134709	True
ENSG00000134716	False
ENSG00000134717	False
ENSG00000134744	True
ENSG00000134748	False
ENSG00000134755	True
ENSG00000134757	True
ENSG00000134758	False
ENSG00000134759	False
ENSG00000134760	False
ENSG00000134762	True
ENSG00000134765	False
ENSG00000134769	True
ENSG00000134775	True
ENSG00000134779	False
ENSG00000134780	False
ENSG00000134802	True
ENSG00000134809	False
ENSG00000134812	False
ENSG00000134815	False
ENSG00000134817	False
ENSG00000134824	True
ENSG00000134825	False
ENSG00000134827	False
ENSG00000134830	False
ENSG00000134851	False
ENSG00000134852	False
ENSG00000134853	False
ENSG00000134864	False
ENSG00000134871	True
ENSG00000134873	False
ENSG00000134874	True
ENSG00000134882	False
ENSG00000134884	False
ENSG00000134897	True
ENSG00000134899	False
ENSG00000134900	False
ENSG00000134901	True
ENSG00000134905	False
ENSG00000134909	False
ENSG00000134910	False
ENSG00000134917	False
ENSG00000134940	False
ENSG00000134954	True
ENSG00000134955	True
ENSG00000134962	False
ENSG00000134970	False
ENSG00000134982	False
ENSG00000134986	True
ENSG00000134987	False
ENSG00000134996	True
ENSG00000135002	False
ENSG00000135018	False
ENSG00000135040	False
ENSG00000135045	False
ENSG00000135046	True
ENSG00000135047	True
ENSG00000135048	True
ENSG00000135049	False
ENSG00000135052	True
ENSG00000135063	False
ENSG00000135069	True
ENSG00000135070	False
ENSG00000135074	True
ENSG00000135077	False
ENSG00000135083	True
ENSG00000135090	True
ENSG00000135093	False
ENSG00000135094	False
ENSG00000135097	False
ENSG00000135100	True
ENSG00000135108	False
ENSG00000135111	True
ENSG00000135114	True
ENSG00000135116	False
ENSG00000135119	False
ENSG00000135124	True
ENSG00000135144	False
ENSG00000135148	False
ENSG00000135164	False
ENSG00000135175	False
ENSG00000135185	False
ENSG00000135205	False
ENSG00000135211	False
ENSG00000135218	False
ENSG00000135220	True
ENSG00000135222	True
ENSG00000135226	False
ENSG00000135241	False
ENSG00000135245	False
ENSG00000135248	False
ENSG00000135249	False
ENSG00000135250	False
ENSG00000135253	False
ENSG00000135269	True
ENSG00000135272	True
ENSG00000135297	False
ENSG00000135298	False
ENSG00000135299	False
ENSG00000135312	False
ENSG00000135314	True
ENSG00000135315	False
ENSG00000135316	False
ENSG00000135317	False
ENSG00000135318	True
ENSG00000135324	False
ENSG00000135333	False
ENSG00000135334	False
ENSG00000135336	False
ENSG00000135338	False
ENSG00000135341	False
ENSG00000135346	False
ENSG00000135355	False
ENSG00000135362	True
ENSG00000135363	False
ENSG00000135365	False
ENSG00000135372	False
ENSG00000135373	True
ENSG00000135374	True
ENSG00000135378	False
ENSG00000135387	False
ENSG00000135390	False
ENSG00000135392	False
ENSG00000135404	False
ENSG00000135406	False
ENSG00000135407	False
ENSG00000135409	False
ENSG00000135413	False
ENSG00000135414	False
ENSG00000135423	False
ENSG00000135424	False
ENSG00000135426	False
ENSG00000135436	False
ENSG00000135437	False
ENSG00000135439	False
ENSG00000135441	True
ENSG00000135443	False
ENSG00000135446	False
ENSG00000135447	False
ENSG00000135451	False
ENSG00000135452	True
ENSG00000135454	True
ENSG00000135457	True
ENSG00000135469	False
ENSG00000135472	True
ENSG00000135473	True
ENSG00000135476	False
ENSG00000135480	True
ENSG00000135482	False
ENSG00000135486	False
ENSG00000135502	False
ENSG00000135503	False
ENSG00000135506	False
ENSG00000135517	False
ENSG00000135519	False
ENSG00000135521	False
ENSG00000135525	True
ENSG00000135535	False
ENSG00000135537	False
ENSG00000135540	False
ENSG00000135541	False
ENSG00000135547	False
ENSG00000135549	False
ENSG00000135569	False
ENSG00000135577	False
ENSG00000135587	False
ENSG00000135596	True
ENSG00000135597	False
ENSG00000135604	False
ENSG00000135605	False
ENSG00000135617	False
ENSG00000135622	False
ENSG00000135624	False
ENSG00000135625	False
ENSG00000135631	True
ENSG00000135632	False
ENSG00000135636	False
ENSG00000135637	False
ENSG00000135638	False
ENSG00000135643	False
ENSG00000135655	False
ENSG00000135677	False
ENSG00000135678	True
ENSG00000135679	True
ENSG00000135686	False
ENSG00000135697	False
ENSG00000135698	False
ENSG00000135702	False
ENSG00000135709	False
ENSG00000135720	False
ENSG00000135722	False
ENSG00000135723	True
ENSG00000135736	False
ENSG00000135740	False
ENSG00000135744	False
ENSG00000135749	True
ENSG00000135750	True
ENSG00000135763	False
ENSG00000135766	False
ENSG00000135773	True
ENSG00000135775	False
ENSG00000135776	False
ENSG00000135778	True
ENSG00000135801	False
ENSG00000135821	True
ENSG00000135823	False
ENSG00000135824	False
ENSG00000135828	False
ENSG00000135829	False
ENSG00000135835	False
ENSG00000135837	False
ENSG00000135838	False
ENSG00000135842	True
ENSG00000135845	False
ENSG00000135862	True
ENSG00000135870	False
ENSG00000135898	False
ENSG00000135899	True
ENSG00000135900	False
ENSG00000135902	False
ENSG00000135903	True
ENSG00000135905	True
ENSG00000135912	False
ENSG00000135913	False
ENSG00000135914	False
ENSG00000135916	True
ENSG00000135917	False
ENSG00000135919	True
ENSG00000135924	False
ENSG00000135925	True
ENSG00000135926	True
ENSG00000135929	False
ENSG00000135930	False
ENSG00000135931	False
ENSG00000135932	False
ENSG00000135940	False
ENSG00000135945	False
ENSG00000135951	False
ENSG00000135953	False
ENSG00000135956	False
ENSG00000135960	True
ENSG00000135966	False
ENSG00000135968	False
ENSG00000135972	False
ENSG00000135973	False
ENSG00000135974	False
ENSG00000135976	False
ENSG00000135999	False
ENSG00000136002	True
ENSG00000136003	False
ENSG00000136010	False
ENSG00000136011	False
ENSG00000136014	False
ENSG00000136021	False
ENSG00000136026	True
ENSG00000136040	False
ENSG00000136044	False
ENSG00000136045	False
ENSG00000136048	True
ENSG00000136051	False
ENSG00000136052	False
ENSG00000136059	False
ENSG00000136068	True
ENSG00000136098	True
ENSG00000136099	False
ENSG00000136100	False
ENSG00000136104	False
ENSG00000136108	False
ENSG00000136110	True
ENSG00000136111	True
ENSG00000136114	False
ENSG00000136122	False
ENSG00000136141	False
ENSG00000136143	False
ENSG00000136144	True
ENSG00000136146	False
ENSG00000136147	True
ENSG00000136152	False
ENSG00000136153	True
ENSG00000136155	True
ENSG00000136156	True
ENSG00000136158	True
ENSG00000136159	False
ENSG00000136160	True
ENSG00000136161	False
ENSG00000136167	True
ENSG00000136169	False
ENSG00000136193	True
ENSG00000136197	False
ENSG00000136205	True
ENSG00000136206	False
ENSG00000136213	False
ENSG00000136231	True
ENSG00000136235	True
ENSG00000136237	False
ENSG00000136238	False
ENSG00000136240	False
ENSG00000136243	False
ENSG00000136244	True
ENSG00000136247	True
ENSG00000136250	False
ENSG00000136261	False
ENSG00000136267	False
ENSG00000136270	False
ENSG00000136271	False
ENSG00000136273	False
ENSG00000136274	False
ENSG00000136279	False
ENSG00000136280	False
ENSG00000136286	False
ENSG00000136295	True
ENSG00000136297	False
ENSG00000136305	False
ENSG00000136319	False
ENSG00000136327	False
ENSG00000136352	True
ENSG00000136367	False
ENSG00000136371	False
ENSG00000136378	False
ENSG00000136379	True
ENSG00000136381	False
ENSG00000136383	False
ENSG00000136404	False
ENSG00000136425	True
ENSG00000136436	False
ENSG00000136444	False
ENSG00000136448	False
ENSG00000136449	False
ENSG00000136450	False
ENSG00000136451	False
ENSG00000136457	False
ENSG00000136463	False
ENSG00000136478	False
ENSG00000136485	False
ENSG00000136487	False
ENSG00000136488	True
ENSG00000136490	True
ENSG00000136492	False
ENSG00000136504	False
ENSG00000136514	False
ENSG00000136518	False
ENSG00000136521	False
ENSG00000136522	False
ENSG00000136527	False
ENSG00000136531	False
ENSG00000136535	False
ENSG00000136536	False
ENSG00000136541	False
ENSG00000136542	True
ENSG00000136546	True
ENSG00000136560	False
ENSG00000136573	False
ENSG00000136574	True
ENSG00000136603	False
ENSG00000136628	False
ENSG00000136630	False
ENSG00000136631	False
ENSG00000136634	False
ENSG00000136636	False
ENSG00000136643	False
ENSG00000136682	False
ENSG00000136688	False
ENSG00000136689	True
ENSG00000136694	False
ENSG00000136695	False
ENSG00000136696	True
ENSG00000136697	False
ENSG00000136698	True
ENSG00000136699	False
ENSG00000136709	False
ENSG00000136710	False
ENSG00000136715	False
ENSG00000136717	True
ENSG00000136718	False
ENSG00000136720	True
ENSG00000136731	False
ENSG00000136732	True
ENSG00000136738	False
ENSG00000136750	False
ENSG00000136754	False
ENSG00000136758	False
ENSG00000136770	False
ENSG00000136783	False
ENSG00000136802	True
ENSG00000136807	False
ENSG00000136810	True
ENSG00000136811	False
ENSG00000136813	False
ENSG00000136816	False
ENSG00000136819	False
ENSG00000136824	False
ENSG00000136826	True
ENSG00000136827	False
ENSG00000136828	False
ENSG00000136830	True
ENSG00000136834	False
ENSG00000136839	False
